MovieId|Title|ReleasedYear|Western|Crime|Mystery|Romance|Children's|Horror|Drama|Fantasy|Sci-Fi|Film-Noir|Thriller|Adventure|War|Musical|Action|Comedy|Documentary|Animation|Synopsis|SentimentScore
88|Black Sheep |1996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.|-0.7425777316093445
89|Nick of Time |1995|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|An ordinary man is suddenly forced into a plot to kill a politician in exchange for his kidnapped daughter's freedom.|-0.8209488391876221
90|Journey of August King, The |1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The Journey of August King is a multi-dimensional drama about a North Carolina farmer in 1815. August King, a widower, is on his way home as he does every year after selling his produce and purchasing the stock and goods he will need to survive the winter. On his journey, he comes upon a run-away slave, a young woman about 19 and August King must decide to violate the law and help this slave to freedom or else leave her to be hunted down and, ultimately, returned to her slave owner.|0.49593016505241394
92|Mary Reilly |1996|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.|0.4644625782966614
93|Vampire in Brooklyn |1995|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.|0.44843804836273193
94|Beautiful Girls |1996|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|During a snowy winter in the small fictional town of Knight's Ridge, Massachusetts, a group of lifelong buddies hang out, drink and struggle to connect with the women who affect their decisions, dreams and desires.|-0.6282516717910767
95|Broken Arrow |1996|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.|-0.8481739163398743
96|In the Bleak Midwinter |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.|-0.6723583936691284
97|Hate (Haine, La) |1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.|-0.7388131618499756
98|Shopping |1994|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|This subversive documentary unpacks the tricks brands use to keep their customers consuming — and the real impact they have on our lives and the world.|-0.5640379190444946
99|Heidi Fleiss: Hollywood Madam |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction."|-0.4903833270072937
100|City Hall |1996|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.|-0.9099422693252563
101|Bottle Rocket |1996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a harebrained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.|-0.7957636713981628
102|Mr. Wrong |1996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.|-0.9627645611763
103|Unforgettable |1996|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Mia is happy to be able to spend a vacation with her dad, but Lupe, Mercedes, Juanma and Alvaro arrive by surprise at the same resort... and bring the school drama with them!|-0.518980085849762
104|Happy Gilmore |1996|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.|-0.6624040603637695
105|Bridges of Madison County, The |1995|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.|-0.3836291432380676
106|Nobody Loves Me (Keiner liebt mich) |1994|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?"|-0.9198284149169922
107|Muppet Treasure Island |1996|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|1|0|0|After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.|-0.7530631422996521
108|Catwalk |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Emma wants to become a fashion model and asks Pär Johansson and the Glada Hudik-theatre for help. An unattainable dream for most, especially if you have a disability. Together with a group of unusual models they begin a bewildering journey.|0.5193238854408264
109|Headless Body in Topless Bar |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|An ex-con holds a group of people hostage in a topless bar.|-0.95099276304245
110|Braveheart |1995|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.|-0.7996804714202881
111|Taxi Driver |1976|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.|-0.8149920105934143
112|Rumble in the Bronx |1995|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.|0.7162616848945618
113|Before and After |1996|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Two parents deal with the effects when their son is accused of murdering his girlfriend.|-0.929226279258728
114|Margaret's Museum |1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|In a town where half the men die down the coalpit, Margaret MacNeil is quite happy being single in her small Cape Breton island town. Until she meets Neil Currie, a charming and sincere bagpipe-playing, Gaelic-speaking dishwasher. But no matter what you do, you can't avoid the spectre of the pit forever.|-0.7347054481506348
115|Happiness Is in the Field |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend Gerard. Then a TV show called ""where are you?"" shows a woman from Gers who is searching for her husband who disappeared 28 years ago. The lost husband looks like an identical twin of Francis..."|-0.8636090755462646
116|Anne Frank Remembered |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Using previously unreleased archival material in addition to contemporary interviews, this Academy Award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust.|0.4558933675289154
117|Young Poisoner's Handbook, The |1995|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Graham Young is a teenage misfit living in suburban London in the 1960s. He hates his stepmother but loves chemistry, and the two impulses unite in a wicked plot to slowly poison her. After she dies, he's found guilty and sent to a psychiatric hospital, where an idealistic doctor thinks he can be cured.|-0.899317741394043
118|If Lucy Fell |1996|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.|-0.9019367098808289
119|Steal Big, Steal Little |1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.|-0.8562317490577698
