MovieId|Title|ReleasedYear|War|Film-Noir|Thriller|Western|Crime|Action|Drama|Musical|Fantasy|Documentary|Sci-Fi|Animation|Mystery|Comedy|Children's|Adventure|Romance|Horror|Synopsis|Actors|Directors
23|Assassins|1995|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.|"['Sylvester Stallone', 'Antonio Banderas', 'Julianne Moore', 'Anatoli Davydov', 'Muse Watson', 'Steve Kahan', 'Kelly Rowan', 'Reed Diamond', 'Kai Wulff', 'Kerry Skalsky', 'James Douglas Haskins', 'Stephen Liska', 'John Harms', 'Edward J. Rosen', 'Christina Orchid', 'Bruce R. Orchid', 'Sue Carolyn Wise', 'James Oliver', 'Ron Ben Jarrett', 'Marian Collier', 'Dave Young', 'Ragna Sigrun', 'Mark Woodford', 'Anibal O. Lleras', 'Marta Labatut', 'Choco Orta', 'Ivonne Piazza', 'Ángel Vázquez', 'Axel Anderson', 'David Dollase', 'Jim Graham', 'Wally Dalton', 'Paul Tuerpe', 'John Procaccino', 'Nerissa E. Williams', 'Juan Manuel Lebrón', 'Eddie Bellaflores', 'Thomas Helgeland', 'James W. Gavin', 'Scott Stuber', 'Richard Blum', 'Michael DeCourcey', 'Whitey Shapiro', 'Stefan Enriquez', 'Fulvio Cecere', 'Shirley Oliver', 'Eric Sather', 'Wally Gudgell', 'J. Mills Goodloe', 'Peter Sebastian Lackaff', 'John Lamar', 'Ernie Hall', 'Calli Medved', 'Robert Sanders', 'Rhonda J. Osborne', 'Christina Herrera', 'Cary Sanchez', 'Frank R. Jimenez Jr.', 'Jeff King', 'David ""Shark"" Fralick', 'Bob Minor']"|['Richard Donner']
24|Powder|1995|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|"Harassed by classmates who won't accept his shocking appearance, a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined."|['Mary Steenburgen', 'Sean Patrick Flanery', 'Lance Henriksen', 'Jeff Goldblum', 'Brandon Smith', 'Bradford Tatum', 'Susan Tyrrell', 'Missy Crider', 'Ray Wise', 'Esteban Powell', 'Danette McMahon', 'Paula Engel', 'Bonnie Gallup', 'Dee Macaluso', 'Tom Tarantini', 'Brady Coleman', 'Alex Morris', 'Woody Watson', 'Darla Rae']|['Victor Salva']
25|Leaving Las Vegas|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.|['Nicolas Cage', 'Elisabeth Shue', 'Julian Sands', 'Richard Lewis', 'Steven Weber', 'Kim Adams', 'Emily Procter', 'Stuart Regen', 'Valeria Golino', 'Graham Beckel', 'Albert Henderson', 'Shashi Bhatia', 'Carey Lowell', 'Anne Lange', 'Thomas Kopache', 'Vincent Ward', 'Lucinda Jenney', 'French Stewart', 'Ed Lauter', 'Waldemar Kalinowski', 'Mike Figgis', 'David Kriegel', 'Bill Thompson', 'Marek Stabrowski', 'R. Lee Ermey', 'Mariska Hargitay', 'Danny Huston', 'Laurie Metcalf', 'David Brisbin', 'Shawnee Smith', 'Paul Quinn', 'Julian Lennon', 'Tracy Thorne', 'Bob Rafelson', 'Susan Barnes', 'Marc Coppola', 'Michael A. Goorjian', 'Jeremy Jordan', 'Davidlee Willson', 'Xander Berkeley', 'Sergio Premoli', 'Gordon Michaels', 'Lou Rawls']|['Mike Figgis']
26|Othello|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.|['Laurence Fishburne', 'Irène Jacob', 'Kenneth Branagh', 'Nathaniel Parker', 'Michael Maloney', 'Anna Patrick', 'Nicholas Farrell', 'Indra Ové', 'Michael Sheen', 'John Savident']|['Oliver Parker']
27|Now and Then|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Waxing nostalgic about the bittersweet passage from childhood to puberty, four childhood girlfriends — Teeny, Chrissy, Samantha and Roberta — recall the magical summer of 1970. During their walk down memory lane, they reconcile experiences with boys, secrets, bullies and more.|"['Christina Ricci', ""Rosie O'Donnell"", 'Thora Birch', 'Melanie Griffith', 'Gaby Hoffmann', 'Demi Moore', 'Ashleigh Aston Moore', 'Rita Wilson', 'Devon Sawa', 'Walter Sparrow', 'Cloris Leachman', 'Lolita Davidovich', 'Janeane Garofalo', 'Hank Azaria', 'Bonnie Hunt', 'Rumer Willis', 'Bradley Coryell', 'Justin Humphrey', 'Travis Robertson', 'James Wilson Keane', 'Ric Reitz', 'Kellen Crosby', 'Joey Stinson', 'James Paul Cleckler', 'Tucker Stone', 'Jamison B. Dowd', 'Beverly Shelton', 'Geoff McKnight', 'T.S. Morgan', 'Carl Espy', 'Brendan Fraser', 'Alice Tew', 'Rand Courtney', 'Brandon Kleyla', 'Haviland Stillwell', 'Dave Thompson']"|['Lesli Linka Glatter']
28|Persuasion|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Living with her snobby family on the brink of bankruptcy, Anne Elliot is an unconforming woman with modern sensibilities. When Frederick Wentworth - the dashing one she once sent away - crashes back into her life, Anne must choose between putting the past behind her or listening to her heart when it comes to second chances.|['Dakota Johnson', 'Cosmo Jarvis', 'Henry Golding', 'Richard E. Grant', 'Nikki Amuka-Bird', 'Ben Bailey Smith', 'Mia McKenna-Bruce', 'Izuka Hoyle', 'Nia Towle', 'Edward Bluemel', 'Lydia Rose Bewley', 'Yolanda Kettle', 'Jordan Long', 'Simon Paisley Day', 'Agni Scott', 'Stewart Scudamore', 'Eve Matheson', 'Gary Beadle', 'Afolabi Alli', 'Jenny Rainsford', 'Kate Ashcroft', 'Ali Ariaie', 'Janet Henfrey', 'Sophie Brooke']|['Carrie Cracknell']
29|City of Lost Children, The|1995|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.|"['Ron Perlman', 'Dominique Pinon', 'Judith Vittet', 'Daniel Emilfork', 'Jean-Claude Dreyfus', 'Geneviève Brunet', 'Odile Mallet', 'Mireille Mossé', 'Serge Merlin', 'Rufus', 'Ticky Holgado', 'Cris Huerta', 'Jean-Louis Trintignant', 'Joseph Lucien', 'Mapi Galán', 'Briac Barthélémy', 'Pierre-Quentin Faesch', 'Alexis Pivot', 'François Hadji-Lazaro', 'Dominique Bettenfeld', 'Lotfi Yahya Jedidi', 'Thierry Gibault', 'Marc Caro', 'Ham Chau Luong', 'Frankie Pain', 'Enrique Villanueva', 'Dominique Chevalier', 'Lorella Cravotta', 'Éric Houzelot', 'Philippe Beautier', 'Marc Amyot', 'Jean-Philippe Labadie', 'Raphaèle Bouchard', 'Elisabeth Etienne', 'Rachel Boulenger', 'Michel Motu', 'Nane Germon', 'Léo Rubion', 'Guillaume Billod-Morel', 'Bezak', 'Hong Mai Thomas', 'René Pivot', 'Daniel Adric', 'Christophe Salengro', 'René Marquant', 'Michel Smolianoff', 'Lili Cognard', 'Angélique Philibert', 'Marie Piémontèse', 'Antoinette Dias', 'Zak Russomanno', 'Djamila Bouda', 'Lauren Geoffroy', 'Cyril Aubin', 'Bruno Journée', 'Jérémie Freund', 'Joris Geneste', 'Julie Bernard', 'Valentin Simonet', 'Eglantine Blanckaert', 'Gaëtan Bouyala', 'Mickael Bussinger', 'Jonathan Gatinois', 'Joshka Kaufmann', 'Morgan Mariac', 'Caroline Marsily', 'Geoffroy Morange', 'Sébastien Thaissart', 'Charlotte Bienfait', 'Camille Dufeu', 'Robinson Fouille', 'Alysia Hoffeurt', 'Sandy Kontargyris', 'Andrew Laupen', 'Théo Madueno', 'Arthur Mazet', ""Fackry M'Saidie"", 'Gabriel Pierre', 'Bérangère Pivot', 'Charlotte Ribaud-Chevrey', 'Laura Robert', 'Caroline Rochand', 'Carolane Yvan', 'Margot Tostivint', 'Buster Verbraeken', 'Mathieu Kassovitz']"|['Marc Caro', 'Jean-Pierre Jeunet']
30|Shanghai Triad (Yao a yao yao dao waipo qiao)|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|||
31|Dangerous Minds|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Former Marine Louanne Johnson lands a gig teaching in a pilot program for bright but underachieving teens at a notorious inner-city high school. After having a terrible first day, she decides she must throw decorum to the wind. When Johnson returns to the classroom, she does so armed with a no-nonsense attitude informed by her military training and a fearless determination to better the lives of her students -- no matter what the cost.|['Michelle Pfeiffer', 'George Dzundza', 'Courtney B. Vance', 'Robin Bartlett', 'Beatrice Winde', 'John Neville', 'Lorraine Toussaint', 'Renoly Santiago', 'Wade Dominguez', 'Bruklin Harris', 'Marcello Thedford', 'Roberto Alvarez', 'Richard Grant', 'Marisela Gonzales', 'Toni Nichelle Buzhardt', 'Norris Young', 'Rahman Ibraheem', 'Desire Galvez', 'Wilson Limpo', 'Raymond Grant', 'Veronica Robles', 'Michael Archuleta', 'Deshanda Carter', 'Ebony Jerido', 'Brandi Younger', 'Asia Minor', 'Karina Arroyave', 'Paula Garcés', 'Ivan Sergei', 'Mark Prince Edwards', 'Ismael Archuleta', 'Skye Bassett', 'Gaura Vani Buchwald', 'Cynthia Avila', 'Roman Cisneros', 'Camille Winbush', 'Al Israel', 'Brian Anthony', 'Jason Gutman', 'Lara Spotts', 'Danny Strong', 'Boris Vaks', 'Irene Olga López', 'Jeff Feringa', 'Sarah Marshall', 'Freez Luv', 'Rico E. Anderson', 'Janette Andrade', 'Nathan Bexton', 'J. Neil Bloomer', 'Michael George', 'Kim Giancaterino', 'Sarah Krasner', 'Bern Martinez', 'Victor Togunde']|['John N. Smith']
32|Twelve Monkeys|1995|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.|"['Bruce Willis', 'Madeleine Stowe', 'Brad Pitt', 'Christopher Plummer', 'David Morse', 'Jon Seda', 'Christopher Meloni', 'Joey Perillo', 'LisaGay Hamilton', 'Matt Ross', 'Annie Golden', 'Michael Chance', 'H. Michael Walls', 'Bob Adrian', 'Bill Raymond', 'Ernest Abuba', 'Nell Johnson', 'Rozwill Young', 'Joseph Melito', 'Frank Gorshin', 'Aaron Michael Lacey', 'Vernon Campbell', 'Simon Jones', 'Carol Florence', 'Irma St. Paule', 'Frederick Strother', 'Charles Techman', 'Rick Warner', ""Anthony 'Chip' Brienza"", 'Bruce Kirkpatrick', 'Wilfred Williams', 'Joilet Harris', 'Drucie McDaniel', 'John Blaisse', 'Louis Lippa', 'Stan Kang', 'Pat Dias', 'Felix Pire', 'Karl Warren', 'Joseph McKenna', 'Stephen Bridgewater', 'Ray Huffman', 'Charley Scalies', 'Paul Meshejian', 'Kevin Thigpen', 'Jann Ellis', 'Michael Ryan Segal', 'Korchenko', ""Robert O'Neill"", ""Harry O'Toole"", 'Chuck Jeffreys', 'Barry Price', 'John Panzarella', 'Janet Zappala', 'Lisa Talerico', 'Tiffany Baldwin', 'C.J. Byrnes', 'Tom Detrik', 'Joe Gerety', 'Bonnie Loev', 'Raymond Mamrak', 'Allelon Ruggiero', 'Thang', 'Sal Mazzotta', 'Bart the Bear', 'Donald Faison', 'Richard Stanley']"|['Terry Gilliam']
33|Wings of Courage|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|In 1930 South America, a small group of French pilots struggle to prove they can offer a reliable airmail service over the Andes. When one of the young pilots crashes on such a flight, he has to try and get back to civilization on foot. Back home, his wife and colleagues start to fear the worst.|['Craig Sheffer', 'Elizabeth McGovern', 'Tom Hulce', 'Ken Pogue', 'Ron Sauvé', 'Val Kilmer', 'Freddy Andreiuci', 'Molly Parker']|['Jean-Jacques Annaud']
34|Babe|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.|"['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving', 'Miriam Flynn', 'James Cromwell', 'Magda Szubanski', 'Russi Taylor', 'Roscoe Lee Browne', 'Evelyn Krape', 'Michael Edward-Stevens', 'Charles Bartlett', 'Paul Livingston', 'Zoe Burton', 'Paul Goddard', 'Wade Hayward', 'Brittany Byrnes', 'Mary Acres', 'Janet Foye', 'Pamela Hawken', 'Karen Gough', 'David Webb', 'Marshall Napier', 'Hec McMillan', 'Ken Gregory', 'Nicholas Lidstone', 'Trevor Read', 'Nicholas Blake', 'Matthew Long', 'John Doyle', 'Mike Harris', 'Ross Bagley', 'Gemini Barnett', 'Rachel Davey', 'Debi Derryberry', 'Jazz Raycole', 'Courtland Mead', 'Kevin Jamal Woods', 'Jane Alden', 'Kimberly Bailey', 'Patrika Darbo', 'Michelle Davison', 'Julie Forsyth', 'Maeve Germaine', 'Rosanna Huffman', 'Carlyle King', 'Tina Lifford', 'Gennie Nevinson', 'Mary Linda Phillips', 'Paige Pollack', 'Kerry Walker', 'Barbara Harris', 'Jacqueline Brennan', 'Doug Burch', 'John Erwin', 'Doris Grau', 'Tony Hughes', 'Linda Janssen', 'Daamen J. Krall', 'Charlie MacLean', 'Justin Monjo', 'Antonia Murphy', ""Helen O'Connor"", 'Neil Ross', 'Scott Vernon', 'Kay E. Kuter', 'Karl Lewis Miller']"|['Chris Noonan']
35|Carrington|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|Painter Dora Carrington develops an intimate but extremely complex bond with writer Lytton Strachey. Though Lytton is a homosexual, he is enchanted by the mysterious Dora and they begin a lifelong friendship that has strangely romantic undertones. Eventually, Lytton and Dora decide to live together, despite the fact that the latter has fallen in love with military man Ralph Partridge, whom she plans to marry.|['Emma Thompson', 'Jonathan Pryce', 'Steven Waddington', 'Samuel West', 'Rufus Sewell', 'Penelope Wilton', 'Janet McTeer', 'Jeremy Northam', 'Alex Kingston', 'Richard Clifford', 'David Ryall', 'Stephen Boxer', 'Peter Blythe', 'Sebastian Harcombe', 'Annabel Mullion', 'Daniel Betts']|['Christopher Hampton']
36|Dead Man Walking|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A death row inmate turns for spiritual guidance to a local nun in the days leading up to his scheduled execution for the murders of a young couple.|"['Susan Sarandon', 'Sean Penn', 'Robert Prosky', 'Raymond J. Barry', 'R. Lee Ermey', 'Celia Weston', 'Lois Smith', 'Scott Wilson', 'Roberta Maxwell', 'Margo Martindale', 'Barton Heyman', 'Steve Boles', 'Nesbitt Blaisdell', 'Ray Aranha', 'Larry Pine', 'Gil Robbins', 'Kevin Cooney', 'Clancy Brown', 'Adele Robbins', 'Michael Cullen', 'Peter Sarsgaard', 'Missy Yager', 'Jenny Krochmal', 'Jack Black', 'Jon Abrahams', 'Arthur Bridgers', 'Steve Carlisle', 'Helen Hester', 'Eva Amurri', 'Jack Henry Robbins', 'Gary ""Buddy"" Boe', 'Amy Long', 'Dennis Neal', 'Molly Bryant', 'Pamela Garmon', 'Adrián Colón', 'John D. Wilmot', 'Margaret Lane', 'Sally Ann Roberts', 'Alec Gifford', 'John Hurlbutt', 'Mike Longman', 'Pete Burris', 'Joan Glover', 'Florrie Hathorn', 'Lenore Banks', 'Idella Cassamier', 'Marlon Horton', 'Kenitra Singleton', 'Palmer Jackson', 'Johnathan Thomas', 'Walter Breaux Jr.', 'Scott Sowers', 'Cortez Nance Jr.', 'Adam Nelson', 'Dalvin Ford', 'Derek Steeley', 'Jeremy Knaster', 'Mary Robbins', 'Miles Robbins', 'Crystal Williams Brown', 'Marcus Lyle Brown', 'Joanna Doherty', 'Anthony Michael Frederick', 'Thomas McGowan', 'Rawleigh Moreland', 'Helen Prejean', 'Codie Scott']"|['Tim Robbins']
37|Across the Sea of Time|1995|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography.|['Peter Reznick', 'John McDonough', 'Avi Hoffman', 'Matt Malloy', 'Abby Lewis', 'Victor Steinbach', 'Peter Boyden', 'Philip Levy', 'Nick Muglia', 'Luigi Petrozza', 'Bernard Ferstenberg', 'Robert Buckley', 'Donald Trump', 'Patrick Flynn']|['Stephen Low']
38|It Takes Two|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.|"['Kirstie Alley', 'Steve Guttenberg', 'Ashley Olsen', 'Mary-Kate Olsen', 'Jane Sibbett', 'Philip Bosco', 'Michelle Grisom', 'Desmond Robertson', 'Tiny Mills', 'Shanelle Henry', 'Michèle Lonsdale Smith', 'Sean Orr', 'Elizabeth Walsh', 'Dov Tiefenbach', ""Douglas O'Keeffe"", 'Anthony Aiello', 'LaTonya Borsay', 'Michael Vollans', ""Paul O'Sullivan"", 'Lawrence Dane', 'Gerard Parkes', 'Gina Clayton', 'Mark Huisman', 'Marilyn Boyle', 'Ernie Grunwald', 'Ellen-Ray Hennessy', 'Annick Obonsawin', 'Austin Pool', 'Andre Ottley-Lorant', 'Philip Williams']"|['Andy Tennant']
39|Clueless|1995|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.|['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy', 'Paul Rudd', 'Donald Faison', 'Elisa Donovan', 'Breckin Meyer', 'Jeremy Sisto', 'Dan Hedaya', 'Aida Linares', 'Wallace Shawn', 'Twink Caplan', 'Justin Walker', 'Sabastian Rashidi', 'Herb Hall', 'Julie Brown', 'Susan Mohun', 'Nicole Bilderback', 'Ron Orbach', 'Sean Holland', 'Roger Kabler', 'Jace Alexander', 'Josh Lozoff', 'Carl Gottlieb', 'Joseph D. Reitman', 'Anthony Beninati', 'Micki Duran', 'Gregg Russell', 'Jermaine Montell', 'Danielle Eckert', 'Amy Heckerling', 'Michael Klesic', 'Sam Maccarone', 'Monica Eva Foster']|['Amy Heckerling']
40|Cry, the Beloved Country|1995|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A South-African preacher goes to search for his wayward son who has committed a crime in the big city.|['Richard Harris', 'James Earl Jones', 'Charles S. Dutton', 'Vusi Kunene', 'Tsholofelo Wechoemang', 'Dolly Rathebe', 'Jack Robinson', 'Ramalao Makhene', 'Jennifer Steyn', 'Ian Roberts', 'David Clatworthy', 'Somizi Mhlongo']|['Darrell James Roodt']
41|Richard III|1995|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A murderous lust for the British throne sees Richard III descend into madness. Though the setting is transposed to the 1930s, England is torn by civil war, split between the rivaling houses of York and Lancaster. Richard aspires to a fascist dictatorship, but must first remove the obstacles to his ascension—among them his brother, his nephews and his brother's wife. When the Duke of Buckingham deserts him, Richard's plans are compromised.|['Ian McKellen', 'Annette Bening', 'Jim Broadbent', 'Robert Downey Jr.', 'Kristin Scott Thomas', 'Adrian Dunbar', 'Maggie Smith', 'Tim McInnerny', 'Edward Hardwicke', 'Nigel Hawthorne', 'Jim Carter', 'Dominic West', 'John Wood', 'Roger Hammond', 'Bill Paterson', 'Donald Sumpter', 'Michael Elphick', 'Kate Steavenson-Payne', 'James Dreyfus', 'David Antrobus', 'Christopher Bowen', 'Edward Jewesbury', 'Matthew Groom', 'Ryan Gilmore', 'Marco Williamson', 'Tres Hanley', 'Andy Rashleigh', 'Denis Lill', 'Bruce Purchase', 'Madeleine Mora', 'Stacey Kent', 'Derek Lyons']|['Richard Loncraine']
42|Dead Presidents|1995|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S. currency!|"['Larenz Tate', 'Keith David', 'Chris Tucker', 'Freddy Rodríguez', 'Rose Jackson', ""N'Bushe Wright"", 'Clifton Powell', 'Terrence Howard', 'Bokeem Woodbine', 'Clifton Collins Jr.', 'Elizabeth Rodriguez', 'Michael Imperioli', 'Cheryl Freeman', 'James Pickens Jr.', 'Jenifer Lewis', 'Larry McCoy', 'Rodney Winfield', 'Sticky Fingaz', 'David Barry Gray', 'Jaimz Woolvett', 'Jean-Claude La Marre', 'Daniel Kruse', 'Bernard Telsey', 'Rik Colitti', 'Heather B.', 'Carlton Wilborn', 'Frank Albanese', 'Monti Sharp', 'Tony Sirico', 'Robert LuPone', 'Martin Sheen', 'Isaiah Washington', 'Chad Bonsack', 'Michael Carrara', 'Seymour Cassel', 'Danny Chung', 'Brian Donahue', 'Collin Fowler', 'Ryan Williams']"|['Albert Hughes', 'Allen Hughes']
